fid,tile_id,row,col,conf,class,img,x1,y1,x2,y2,x_coord,y_coord,Bairro,lat,lon
2333,1915540,245760,332800,0.678188800811768,falso,det_1915540.png,0.0001983642578125,0.0,,256.0,691468.4,8161090.0,U.t.p. Ceasa/Aldeia Do Vale,-49.2049968314,-16.6248217839
2334,1915868,245760,416768,0.979858636856079,verdadeiro,det_1915868.png,,0.105331420898438,256.0,,698185.84,8161090.0,U.t.p. Zona Rural,-49.1420448899,-16.6242680484
2335,1915868,245760,416768,0.92945671081543,verdadeiro,det_1915868.png,0.0,0.10888671875,,256.0,698185.84,8161090.0,U.t.p. Zona Rural,-49.1420448899,-16.6242680484
2336,1916826,246016,151552,0.648285686969757,falso,det_1916826.png,,0.806434631347656,,256.0,676968.56,8161069.52,U.t.p. Mutir?o E Curitiba,-49.3408872371,-16.6261371142
2338,1916973,246016,189184,0.69948822259903,falso,det_1916973.png,,,256.0,256.0,679979.12,8161069.52,U.t.p. Finsocial,-49.3126714836,-16.6259097441
2339,1916986,246016,192512,0.600919961929321,falso,det_1916986.png,0.0,,,,680245.36,8161069.52,U.t.p. Finsocial,-49.3101762343,-16.6258894522
2340,1917152,246016,235008,0.684279918670654,falso,det_1917152.png,,,,256.0,683645.04,8161069.52,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2783141272,-16.6256277071
2342,1917377,246016,292608,0.98066920042038,verdadeiro,det_1917377.png,,0.0409774780273438,256.0,256.0,688253.04,8161069.52,U.t.p. Santa Genoveva,-49.2351284629,-16.6252651367
2343,1917377,246016,292608,0.95215904712677,verdadeiro,det_1917377.png,0.0,0.09783935546875,,256.0,688253.04,8161069.52,U.t.p. Santa Genoveva,-49.2351284629,-16.6252651367
2344,1918762,246272,136704,0.782386839389801,falso,det_1918762.png,0.0795669555664062,,,,675780.72,8161049.04,U.t.p. Mutir?o E Curitiba,-49.352018524,-16.6264108308
2345,1918946,246272,183808,0.750781893730164,falso,det_1918946.png,,0.173263549804688,,,679549.04,8161049.04,U.t.p. Finsocial,-49.3167006645,-16.6261275164
2346,1919073,246272,216320,0.694837391376495,falso,det_1919073.png,,,256.0,,682150.0,8161049.04,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2923240687,-16.6259284675
2347,1919165,246272,239872,0.65662956237793,falso,det_1919165.png,,,256.0,,684034.16,8161049.04,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.274665642,-16.6257824892
2348,1919371,246272,292608,0.926458597183228,verdadeiro,det_1919371.png,0.0013504028320312,0.0008544921875,,256.0,688253.04,8161049.04,U.t.p. Santa Genoveva,-49.2351267708,-16.6254501851
2349,1919371,246272,292608,0.889956116676331,verdadeiro,det_1919371.png,,0.00439453125,256.0,256.0,688253.04,8161049.04,U.t.p. Santa Genoveva,-49.2351267708,-16.6254501851
2350,1919449,246272,312576,0.631395936012268,falso,det_1919449.png,,,,,689850.48,8161049.04,U.t.p. Jardim Guanabara,-49.2201559794,-16.6253223984
2351,1920996,246528,198144,0.652246177196503,falso,det_1920996.png,0.0,0.251327514648438,,,680695.92,8161028.56,U.t.p. Finsocial,-49.3059502639,-16.6262251544
2352,1921003,246528,199936,0.621849954128265,falso,det_1921003.png,,,,,680839.28,8161028.56,U.t.p. Finsocial,-49.3046066702,-16.6262141881
2353,1921024,246528,205312,0.884775519371033,falso,det_1921024.png,,0.23223876953125,256.0,,681269.36,8161028.56,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.3005758949,-16.6261812369
2354,1921105,246528,226048,0.725206792354584,falso,det_1921105.png,,,,,682928.24,8161028.56,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2850287049,-16.6260534072
2355,1921149,246528,237312,0.686748504638672,falso,det_1921149.png,,,,256.0,683829.36,8161028.56,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2765833752,-16.6259834815
2356,1921255,246528,264448,0.643886864185333,falso,det_1921255.png,,,,256.0,686000.24,8161028.56,U.t.p. Goi?nia Ii,-49.2562379759,-16.6258136152
2357,1921267,246528,267520,0.637501001358032,falso,det_1921267.png,,,,,686246.0,8161028.56,U.t.p. Goi?nia Ii,-49.2539347382,-16.6257942595
2358,1921284,246528,271872,0.703385353088379,falso,det_1921284.png,0.100395202636719,0.0,,,686594.16,8161028.56,U.t.p. Goi?nia Ii,-49.2506718234,-16.6257667954
2359,1921365,246528,292608,0.80569726228714,verdadeiro,det_1921365.png,,0.352081298828125,256.0,256.0,688253.04,8161028.56,U.t.p. Santa Genoveva,-49.2351250787,-16.6256352334
2361,1922758,246784,138752,0.678548574447632,falso,det_1922758.png,,,,,675944.56,8161008.08,U.t.p. Mutir?o E Curitiba,-49.3504797874,-16.6267687566
2363,1922819,246784,154368,0.797407746315002,falso,det_1922819.png,,0.0,256.0,,677193.84,8161008.08,U.t.p. Mutir?o E Curitiba,-49.3387710604,-16.626675408
2364,1923052,246784,214016,0.850644886493683,falso,det_1923052.png,,0.0,256.0,,681965.68,8161008.08,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2940482616,-16.6263127758
2365,1923103,246784,227072,0.732832431793213,falso,det_1923103.png,,0.182266235351562,,,683010.16,8161008.08,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2842593009,-16.6262321177
2366,1923124,246784,232448,0.772458910942078,falso,det_1923124.png,0.362762451171875,,,,683440.24,8161008.08,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2802285682,-16.6261987716
2367,1923150,246784,239104,0.720967829227448,falso,det_1923150.png,0.0,,,,683972.72,8161008.08,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2752381501,-16.6261573777
2368,1923428,246784,310272,0.621483325958252,falso,det_1923428.png,,,,,689666.16,8161008.08,U.t.p. Jardim Guanabara,-49.2218799621,-16.6257072921
2369,1923475,246784,322304,0.640359818935394,falso,det_1923475.png,,,,,690628.72,8161008.08,U.t.p. Jardim Guanabara,-49.2128591379,-16.6256298451
2370,1923499,246784,328448,0.60690575838089,falso,det_1923499.png,,,,,691120.24,8161008.08,U.t.p. Jardim Guanabara,-49.2082527782,-16.6255901467
2371,1924695,247040,124160,0.600504159927368,falso,det_1924695.png,,,,256.0,674777.2,8160987.6,U.t.p. Ch?caras S?o Joaquim,-49.3614192255,-16.6270404484
2372,1924889,247040,173824,0.718509137630463,falso,det_1924889.png,,,,,678750.32,8160987.6,U.t.p. Finsocial,-49.3241816371,-16.626743239
2373,1924972,247040,195072,0.732084631919861,falso,det_1924972.png,,0.0,,,680450.16,8160987.6,U.t.p. Finsocial,-49.3082503257,-16.6266140448
2374,1924992,247040,200192,0.685602784156799,falso,det_1924992.png,0.0,,,,680859.76,8160987.6,U.t.p. Finsocial,-49.3044114767,-16.626582731
2375,1925021,247040,207616,0.60207599401474,falso,det_1925021.png,,,,,681453.68,8160987.6,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2988451604,-16.6265372002
2376,1925073,247040,220928,0.78671258687973,verdadeiro,det_1925073.png,0.0329132080078125,,,256.0,682518.64,8160987.6,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2888642232,-16.6264551855
2377,1925472,247040,323072,0.683590292930603,falso,det_1925472.png,,,,,690690.16,8160987.6,U.t.p. Aeroporto Internacional Santa Genoveva,-49.2122816282,-16.6258099344
2380,1926747,247296,139008,0.604459345340729,falso,det_1926747.png,0.0391387939453125,0.398887634277344,,,675965.04,8160967.12,U.t.p. Mutir?o E Curitiba,-49.3502846767,-16.6271373506
2381,1926948,247296,190464,0.667283713817596,falso,det_1926948.png,,0.0,256.0,,680081.52,8160967.12,U.t.p. Finsocial,-49.311703678,-16.6268272223
2382,1926986,247296,200192,0.677473604679108,falso,det_1926986.png,0.0,0.363418579101562,,,680859.76,8160967.12,U.t.p. Finsocial,-49.3044098509,-16.6267677862
2383,1927023,247296,209664,0.69712769985199,falso,det_1927023.png,0.482254028320312,,,,681617.52,8160967.12,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2973079953,-16.6267096682
2384,1927150,247296,242176,0.854843556880951,falso,det_1927150.png,,,,,684218.48,8160967.12,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2729315731,-16.6265083365
2385,1927306,247296,282112,0.780084550380707,falso,det_1927306.png,,,,,687413.36,8160967.12,U.t.p. Goi?nia Ii,-49.2429893472,-16.6262571193
2386,1927360,247296,295936,0.653032064437866,falso,det_1927360.png,,,,256.0,688519.28,8160967.12,U.t.p. Santa Genoveva,-49.2326248517,-16.6261691546
2387,1927467,247296,323328,0.818245112895966,falso,det_1927467.png,,,,,690710.64,8160967.12,U.t.p. Aeroporto Internacional Santa Genoveva,-49.212087982,-16.6259933278
2388,1927544,247296,343040,0.732789814472198,falso,det_1927544.png,,,,,692287.6,8160967.12,U.t.p. Ceasa/Aldeia Do Vale,-49.1973092676,-16.625865543
2389,1927565,247296,348416,0.740598380565643,falso,det_1927565.png,,,,,692717.68,8160967.12,U.t.p. Ceasa/Aldeia Do Vale,-49.1932787317,-16.6258305102
2390,1927566,247296,348672,0.680282592773438,falso,det_1927566.png,0.0,,,,692738.16,8160967.12,U.t.p. Ceasa/Aldeia Do Vale,-49.1930868017,-16.6258288401
2391,1928659,247552,118016,0.964002966880798,verdadeiro,det_1928659.png,0.336326599121094,0.0318603515625,,,674285.68,8160946.64,U.t.p. Ch?caras S?o Joaquim,-49.3660228566,-16.6274468748
2392,1928805,247552,155392,0.740323960781097,falso,det_1928805.png,,,,,677275.76,8160946.64,U.t.p. Mutir?o E Curitiba,-49.3379984968,-16.6272244387
2393,1928861,247552,169728,0.725812196731567,falso,det_1928861.png,0.0,0.0618133544921875,,,678422.64,8160946.64,U.t.p. Mutir?o E Curitiba,-49.3272495416,-16.6271381182
2394,1928924,247552,185856,0.631943047046661,falso,det_1928924.png,0.072784423828125,0.0,,,679712.88,8160946.64,U.t.p. Finsocial,-49.3151570437,-16.6270403431
2396,1928936,247552,188928,0.849422693252563,verdadeiro,det_1928936.png,0.0,0.0,,,679958.64,8160946.64,U.t.p. Finsocial,-49.3128537199,-16.6270216395
2397,1928936,247552,188928,0.780712783336639,verdadeiro,det_1928936.png,,0.0,256.0,,679958.64,8160946.64,U.t.p. Finsocial,-49.3128537199,-16.6270216395
2398,1928957,247552,194304,0.722155570983887,falso,det_1928957.png,,0.183235168457031,,256.0,680388.72,8160946.64,U.t.p. Finsocial,-49.3088229106,-16.6269888468
2399,1928980,247552,200192,0.632481455802917,falso,det_1928980.png,,,,,680859.76,8160946.64,U.t.p. Finsocial,-49.3044082251,-16.6269528413
2400,1928996,247552,204288,0.774165332317352,falso,det_1928996.png,,,,,681187.44,8160946.64,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.301337146,-16.6269277387
2401,1929057,247552,219904,0.675565183162689,falso,det_1929057.png,,,256.0,,682436.72,8160946.64,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2896287057,-16.6268316188
2402,1929142,247552,241664,0.791914284229279,falso,det_1929142.png,,,,256.0,684177.52,8160946.64,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2733137956,-16.6266965814
2404,1930951,247808,194304,0.79599142074585,falso,det_1930951.png,,0.0061187744140625,,,680388.72,8160926.16,U.t.p. Finsocial,-49.308821289,-16.6271739024
2405,1931051,247808,219904,0.609050393104553,falso,det_1931051.png,,,,,682436.72,8160926.16,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2896270657,-16.6270166725
2406,1931175,247808,251648,0.663322150707245,falso,det_1931175.png,,0.0,,,684976.24,8160926.16,U.t.p. Campus Universit?rio/Conjunto Itatiaia,-49.265826519,-16.6268192459
2407,1932593,248064,104192,0.920735657215118,verdadeiro,det_1932593.png,,0.04364013671875,256.0,256.0,673179.76,8160905.68,U.t.p. Zona Rural,-49.3763850251,-16.6278983122
2408,1932778,248064,151552,0.783040046691895,falso,det_1932778.png,,0.14361572265625,256.0,,676968.56,8160905.68,U.t.p. Mutir?o E Curitiba,-49.3408745102,-16.6276175831
2409,1932800,248064,157184,0.659679889678955,falso,det_1932800.png,,,,,677419.12,8160905.68,U.t.p. Mutir?o E Curitiba,-49.3366516839,-16.6275837955
2410,1932905,248064,184064,0.736348569393158,verdadeiro,det_1932905.png,0.0727615356445312,,,,679569.52,8160905.68,U.t.p. Finsocial,-49.316497422,-16.6274213544
2411,1932905,248064,184064,0.704308450222015,falso,det_1932905.png,,,,,679569.52,8160905.68,U.t.p. Finsocial,-49.316497422,-16.6274213544
2412,1932918,248064,187392,0.814332842826843,falso,det_1932918.png,,0.0,256.0,256.0,679835.76,8160905.68,U.t.p. Finsocial,-49.3140021481,-16.6274011066
2413,1932932,248064,190976,0.61877030134201,falso,det_1932932.png,,,256.0,,680122.48,8160905.68,U.t.p. Finsocial,-49.311314934,-16.6273792679
2414,1932974,248064,201728,0.676485121250153,falso,det_1932974.png,0.0730438232421875,,,256.0,680982.64,8160905.68,U.t.p. Finsocial,-49.3032533159,-16.6273135432
2416,1934587,248320,104192,0.977486491203308,verdadeiro,det_1934587.png,,0.0350341796875,256.0,,673179.76,8160885.2,U.t.p. Zona Rural,-49.3763834681,-16.6280833741
2417,1934587,248320,104192,0.95487254858017,verdadeiro,det_1934587.png,0.0,0.016693115234375,,256.0,673179.76,8160885.2,U.t.p. Zona Rural,-49.3763834681,-16.6280833741
2418,1934662,248320,123392,0.732300460338593,falso,det_1934662.png,,,,256.0,674715.76,8160885.2,U.t.p. Ch?caras S?o Joaquim,-49.361987217,-16.627970295
2420,1934737,248320,142592,0.734894454479218,falso,det_1934737.png,0.0641555786132812,,,,676251.76,8160885.2,U.t.p. Mutir?o E Curitiba,-49.3475910784,-16.6278562186
2421,1934950,248320,197120,0.613970279693604,falso,det_1934950.png,0.210990905761719,,,,680614.0,8160885.2,U.t.p. Finsocial,-49.3067066669,-16.6275268046
2422,1934963,248320,200448,0.654840111732483,falso,det_1934963.png,0.20660400390625,0.163787841796875,,,680880.24,8160885.2,U.t.p. Finsocial,-49.3042114043,-16.6275064391
2424,1935851,248320,427776,0.964811205863953,verdadeiro,det_1935851.png,0.05926513671875,,,,699066.48,8160885.2,U.t.p. Zona Rural,-49.1337743313,-16.6260444213
2425,1936581,248576,104192,0.851886630058289,verdadeiro,det_1936581.png,0.0121078491210938,0.0,,256.0,673179.76,8160864.72,U.t.p. Zona Rural,-49.3763819112,-16.628268436
2426,1936732,248576,142848,0.752536714076996,falso,det_1936732.png,,0.0,,,676272.24,8160864.72,U.t.p. Mutir?o E Curitiba,-49.347397546,-16.6280397501
2427,1936895,248576,184576,0.713687598705292,falso,det_1936895.png,,,,,679610.48,8160864.72,U.t.p. Finsocial,-49.3161103041,-16.6277883538
2428,1936906,248576,187392,0.675004720687866,falso,det_1936906.png,,0.187271118164062,,,679835.76,8160864.72,U.t.p. Finsocial,-49.3139989147,-16.6277712187
2429,1936973,248576,204544,0.731146454811096,falso,det_1936973.png,,,,,681207.92,8160864.72,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.3011386877,-16.6276663876
2430,1937187,248576,259328,0.642267942428589,falso,det_1937187.png,0.081146240234375,0.0,,,685590.64,8160864.72,U.t.p. Goi?nia Ii,-49.2600633659,-16.6273262245
2431,1938651,248832,123648,0.619431257247925,falso,det_1938651.png,,,,,674736.24,8160844.24,U.t.p. Ch?caras S?o Joaquim,-49.3617921259,-16.6283389016
2432,1938707,248832,137984,0.738346040248871,falso,det_1938707.png,,,,,675883.12,8160844.24,U.t.p. Mutir?o E Curitiba,-49.3510429789,-16.628253807
2433,1938885,248832,183552,0.611294984817505,falso,det_1938885.png,,0.0,256.0,,679528.56,8160844.24,U.t.p. Finsocial,-49.3168764687,-16.6279796357
2436,1938961,248832,203008,0.656039416790009,falso,det_1938961.png,0.0,0.0,,,681085.04,8160844.24,U.t.p. Finsocial,-49.3022887181,-16.6278608628
2438,1939175,248832,257792,0.6078160405159,falso,det_1939175.png,,,,,685467.76,8160844.24,U.t.p. Goi?nia Ii,-49.26121333,-16.6275209233
2439,1939179,248832,258816,0.61939799785614,falso,det_1939179.png,,,,,685549.68,8160844.24,U.t.p. Goi?nia Ii,-49.2604455749,-16.627514492
2440,1939181,248832,259328,0.756562411785126,falso,det_1939181.png,0.085357666015625,,,,685590.64,8160844.24,U.t.p. Goi?nia Ii,-49.2600616975,-16.6275112753
2442,1940717,249088,142080,0.727711915969849,falso,det_1940717.png,,,,,676210.8,8160823.76,U.t.p. Mutir?o E Curitiba,-49.3479702214,-16.6284144514
2443,1940719,249088,142592,0.7560093998909,falso,det_1940719.png,,,,,676251.76,8160823.76,U.t.p. Mutir?o E Curitiba,-49.3475863248,-16.6284113963
2444,1940782,249088,158720,0.699211776256561,falso,det_1940782.png,0.0,,,,677542.0,8160823.76,U.t.p. Mutir?o E Curitiba,-49.3354936212,-16.6283147981
2445,1940898,249088,188416,0.610644578933716,falso,det_1940898.png,,0.510551452636719,,256.0,679917.68,8160823.76,U.t.p. Finsocial,-49.3132279024,-16.6281350944
2446,1940941,249088,199424,0.667596042156219,falso,det_1940941.png,,,,,680798.32,8160823.76,U.t.p. Finsocial,-49.3049743009,-16.6280678742
2447,1940945,249088,200448,0.687385141849518,falso,det_1940945.png,,,,,680880.24,8160823.76,U.t.p. Finsocial,-49.304206526,-16.6280616044
2448,1941133,249088,248576,0.7558873295784,falso,det_1941133.png,0.07080078125,,256.0,256.0,684730.48,8160823.76,U.t.p. Goi?nia Ii,-49.2681214803,-16.6277637289
2451,1941173,249088,258816,0.708198606967926,falso,det_1941173.png,,,,,685549.68,8160823.76,U.t.p. Goi?nia Ii,-49.2604439069,-16.6276995429
2452,1941294,249088,289792,0.640935480594635,falso,det_1941294.png,,,,,688027.76,8160823.76,U.t.p. Santa Genoveva,-49.2372194548,-16.6275036537
2453,1941298,249088,290816,0.602161884307861,falso,det_1941298.png,0.225868225097656,,,,688109.68,8160823.76,U.t.p. Santa Genoveva,-49.2364517097,-16.6274971337
2454,1942873,249344,183552,0.789724886417389,falso,det_1942873.png,,,,,679528.56,8160803.28,U.t.p. Finsocial,-49.3168732407,-16.6283497483
2455,1942876,249344,184320,0.755053102970123,falso,det_1942876.png,,,,,679590.0,8160803.28,U.t.p. Finsocial,-49.3162974051,-16.6283450792
2456,1943089,249344,238848,0.670375227928162,falso,det_1943089.png,,,,,683952.24,8160803.28,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2754135527,-16.6280094953
2457,1943164,249344,258048,0.675018966197968,falso,det_1943164.png,,0.0,,,685488.24,8160803.28,U.t.p. Goi?nia Ii,-49.2610180562,-16.6278894175
2458,1944695,249600,139520,0.829134404659271,verdadeiro,det_1944695.png,,,256.0,,676006.0,8160782.8,U.t.p. Mutir?o E Curitiba,-49.3498865411,-16.628799835
2459,1944695,249600,139520,0.783299207687378,verdadeiro,det_1944695.png,0.0241546630859375,0.105865478515625,,,676006.0,8160782.8,U.t.p. Mutir?o E Curitiba,-49.3498865411,-16.628799835
2460,1944707,249600,142592,0.744120717048645,falso,det_1944707.png,,,,,676251.76,8160782.8,U.t.p. Mutir?o E Curitiba,-49.3475831555,-16.6287815147
2461,1944734,249600,149504,0.803070187568665,falso,det_1944734.png,,,,,676804.72,8160782.8,U.t.p. Mutir?o E Curitiba,-49.3424005485,-16.6287402007
2462,1944826,249600,173056,0.815353691577911,falso,det_1944826.png,,0.0,,,678688.88,8160782.8,U.t.p. Finsocial,-49.3247414062,-16.6285984566
2463,1944887,249600,188672,0.837237894535065,falso,det_1944887.png,,0.337020874023438,,,679938.16,8160782.8,U.t.p. Finsocial,-49.3130327223,-16.6285036468
2464,1944902,249600,192512,0.601952016353607,falso,det_1944902.png,,,256.0,256.0,680245.36,8160782.8,U.t.p. Finsocial,-49.3101535495,-16.6284802319
2466,1946667,249856,133888,0.711430191993713,falso,det_1946667.png,,0.0965957641601562,,,675555.44,8160762.32,U.t.p. Ch?caras S?o Joaquim,-49.3541078439,-16.6290184157
2467,1946745,249856,153856,0.714790046215057,falso,det_1946745.png,,,,256.0,677152.88,8160762.32,U.t.p. Mutir?o E Curitiba,-49.3391358405,-16.6288991803
2468,1946790,249856,165376,0.620812952518463,falso,det_1946790.png,,0.204269409179688,,,678074.48,8160762.32,U.t.p. Mutir?o E Curitiba,-49.3304982022,-16.6288298999
2469,1946861,249856,183552,0.675277054309845,falso,det_1946861.png,0.0,0.073211669921875,,,679528.56,8160762.32,U.t.p. Finsocial,-49.3168700126,-16.628719861
2470,1946868,249856,185344,0.785000085830688,falso,det_1946868.png,,0.0,,,679671.92,8160762.32,U.t.p. Finsocial,-49.3155263938,-16.6287089636
2471,1947084,249856,240640,0.621993541717529,falso,det_1947084.png,,,,,684095.6,8160762.32,U.t.p. Jardim Balne?rio Meia Ponte/Mans?es Goianas,-49.2740666579,-16.6283684345
2472,1947499,249856,346880,0.617796003818512,falso,det_1947499.png,,,,,692594.8,8160762.32,U.t.p. Ceasa/Aldeia Do Vale,-49.194413,-16.6276909699
2473,1948877,250112,189184,0.659277021884918,falso,det_1948877.png,,,,,679979.12,8160741.84,U.t.p. Finsocial,-49.3126455961,-16.6288706389
2474,1948908,250112,197120,0.602249145507812,falso,det_1948908.png,,,,,680614.0,8160741.84,U.t.p. Finsocial,-49.3066953006,-16.628822192
2475,1948912,250112,198144,0.615287065505981,falso,det_1948912.png,,,,,680695.92,8160741.84,U.t.p. Finsocial,-49.305927522,-16.6288159284
2476,1949089,250112,243456,0.873977720737457,falso,det_1949089.png,0.0,,256.0,256.0,684320.88,8160741.84,U.t.p. Urias Magalh?es,-49.2719536514,-16.6285359234
